[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493417160.0, 'sSourceAddr': IP('172.16.3.129'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '308', 'iAddressNum': '14', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493417700.0, 'sSourceAddr': IP('172.16.2.82'), 'iPortRange': '137:1947', 'sScanType': 'UDP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '94', 'iPortNum': '27', 'sTargetAddr': IP('172.16.2.255')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493417760.0, 'sSourceAddr': IP('172.16.3.129'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '304', 'iAddressNum': '14', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493418300.0, 'sSourceAddr': IP('172.16.3.129'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '228', 'iAddressNum': '12', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493418840.0, 'sSourceAddr': IP('172.16.2.82'), 'iPortRange': '137:1947', 'sScanType': 'UDP Filtered Portscan', 'iConnectNum': '527', 'iAddressNum': '74', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.255')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493418900.0, 'sSourceAddr': IP('172.16.3.129'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '229', 'iAddressNum': '12', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493419500.0, 'sSourceAddr': IP('172.16.3.129'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '229', 'iAddressNum': '12', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493419560.0, 'sSourceAddr': IP('172.16.2.106'), 'iPortRange': '137:1947', 'sScanType': 'UDP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '96', 'iPortNum': '11', 'sTargetAddr': IP('172.16.2.255')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493420100.0, 'sSourceAddr': IP('172.16.3.129'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '232', 'iAddressNum': '12', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493420220.0, 'sSourceAddr': IP('172.16.2.24'), 'iPortRange': '137:1947', 'sScanType': 'UDP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '87', 'iPortNum': '27', 'sTargetAddr': IP('172.16.2.255')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493420760.0, 'sSourceAddr': IP('172.16.3.129'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '282', 'iAddressNum': '14', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493421360.0, 'sSourceAddr': IP('172.16.3.129'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '286', 'iAddressNum': '14', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493421960.0, 'sSourceAddr': IP('172.16.2.82'), 'iPortRange': '137:1947', 'sScanType': 'UDP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '96', 'iPortNum': '14', 'sTargetAddr': IP('172.16.2.255')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493421960.0, 'sSourceAddr': IP('172.16.3.129'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '277', 'iAddressNum': '14', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493422560.0, 'sSourceAddr': IP('172.16.3.129'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '278', 'iAddressNum': '14', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493422560.0, 'sSourceAddr': IP('172.16.2.24'), 'iPortRange': '137:1947', 'sScanType': 'UDP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '96', 'iPortNum': '19', 'sTargetAddr': IP('172.16.2.255')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493423040.0, 'sSourceAddr': IP('172.16.3.225'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '12', 'iPortNum': '11', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493423100.0, 'sSourceAddr': IP('172.16.2.106'), 'iPortRange': '137:1947', 'sScanType': 'UDP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '73', 'iPortNum': '15', 'sTargetAddr': IP('172.16.2.255')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493423640.0, 'sSourceAddr': IP('172.16.3.225'), 'iPortRange': '22:445', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '18', 'iPortNum': '17', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493423760.0, 'sSourceAddr': IP('172.16.2.82'), 'iPortRange': '137:1947', 'sScanType': 'UDP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '94', 'iPortNum': '21', 'sTargetAddr': IP('172.16.2.255')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493424300.0, 'sSourceAddr': IP('172.16.3.129'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '217', 'iAddressNum': '12', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493424900.0, 'sSourceAddr': IP('172.16.3.129'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '228', 'iAddressNum': '14', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493425380.0, 'sSourceAddr': IP('172.16.2.169'), 'iPortRange': '137:1947', 'sScanType': 'UDP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '99', 'iPortNum': '13', 'sTargetAddr': IP('172.16.2.255')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493425500.0, 'sSourceAddr': IP('172.16.2.72'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '342', 'iAddressNum': '28', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493425920.0, 'sSourceAddr': IP('172.16.3.225'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '303', 'iAddressNum': '31', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493426100.0, 'sSourceAddr': IP('172.16.2.137'), 'iPortRange': '1900:3702', 'sScanType': 'UDP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '48', 'iPortNum': '27', 'sTargetAddr': IP('239.255.255.250')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493426940.0, 'sSourceAddr': IP('172.16.3.145'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '37', 'iPortNum': '11', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493427840.0, 'sSourceAddr': IP('172.16.3.97'), 'iPortRange': '22:443', 'sScanType': 'TCP Portscan', 'iConnectNum': '506', 'iAddressNum': '21', 'iPortNum': '10', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493428440.0, 'sSourceAddr': IP('172.16.3.97'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '30', 'iPortNum': '21', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493428740.0, 'sSourceAddr': IP('172.16.2.4'), 'iPortRange': '1900:3702', 'sScanType': 'UDP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '47', 'iPortNum': '21', 'sTargetAddr': IP('239.255.255.250')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493428920.0, 'sSourceAddr': IP('172.16.5.7'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '58', 'iPortNum': '51', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493429580.0, 'sSourceAddr': IP('172.16.3.145'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '85', 'iPortNum': '50', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493430180.0, 'sSourceAddr': IP('172.16.3.30'), 'iPortRange': '22:443', 'sScanType': 'TCP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '33', 'iPortNum': '21', 'sTargetAddr': IP('172.16.2.241')}
[2017-06-21 10:24:32] [REVSCAN] [ERROR] {'iTime': 1493430180.0, 'sSourceAddr': IP('172.16.2.70'), 'iPortRange': '137:1947', 'sScanType': 'UDP Filtered Portscan', 'iConnectNum': '200', 'iAddressNum': '97', 'iPortNum': '13', 'sTargetAddr': IP('172.16.2.255')}
[2017-06-21 10:52:03] [REVSCAN] [DEBUG] loop read file over!
[2017-06-21 10:52:12] [REVSCAN] [DEBUG] loop handle queue over!
